Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	protein targeting to ER (GO:0045047)	16/103	3.059936055266715e-12	3.2444782245673053e-09	0	0	12.700663752630726	336.7279619598424	RPL30;RPL41;RPL32;RPL21;RPS5;ZFAND2A;RPSA;RPL10A;RPL8;RPL7A;RPL18A;RPL13;RPL15;RPS2;RPL39;UBA52
GO_Biological_Process_2021	SRP-dependent cotranslational protein targeting to membrane (GO:0006614)	15/90	5.146902167278811e-12	3.2444782245673053e-09	0	0	13.771929824561404	357.9686226487264	RPL30;RPL41;RPL32;RPL21;RPS5;RPSA;RPL10A;RPL8;RPL7A;RPL18A;RPL13;RPL15;RPS2;RPL39;UBA52
GO_Biological_Process_2021	cytoplasmic translation (GO:0002181)	15/93	8.43219759215801e-12	3.2444782245673053e-09	0	0	13.240215924426453	337.61178511528914	RPL30;RPL41;RPL32;RPL21;RPS5;RPSA;RPL10A;RPL8;RPL7A;RPL18A;RPL13;RPL15;RPS2;RPL39;UBA52
GO_Biological_Process_2021	cotranslational protein targeting to membrane (GO:0006613)	15/94	9.899247061990254e-12	3.2444782245673053e-09	0	0	13.07195203197868	331.2244724615727	RPL30;RPL41;RPL32;RPL21;RPS5;RPSA;RPL10A;RPL8;RPL7A;RPL18A;RPL13;RPL15;RPS2;RPL39;UBA52
GO_Biological_Process_2021	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay (GO:0000184)	15/113	1.4931209809299602e-10	3.9149632119983565e-08	0	0	10.527389903329754	238.18201109720945	RPL30;RPL41;RPL32;RPL21;RPS5;RPSA;RPL10A;RPL8;RPL7A;RPL18A;RPL13;RPL15;RPS2;RPL39;UBA52
GO_Biological_Process_2021	peptide biosynthetic process (GO:0043043)	16/162	3.081327809478227e-09	5.770886797465651e-07	0	0	7.545437005595215	147.87475932355858	RPL30;RPL41;RPL32;RPL21;RPS5;MRPS12;RPSA;RPL10A;RPL8;EEF1A1;RPL7A;RPL18A;RPL13;RPL15;RPS2;RPL39
GO_Biological_Process_2021	rRNA metabolic process (GO:0016072)	16/162	3.081327809478227e-09	5.770886797465651e-07	0	0	7.545437005595215	147.87475932355858	RPL30;RPL41;DDX49;RPL32;RPL21;RPL10A;RPL8;WDR46;FBL;RPL7A;RPL18A;RPL13;RPL15;RPS2;RPL39;UBA52
GO_Biological_Process_2021	translation (GO:0006412)	18/214	4.190766978209107e-09	6.867619385540175e-07	0	0	6.351715154146765	122.5270121237574	RPL30;RPL41;RPL32;RPL21;RPS5;MRPS12;RPSA;RPL8;RPL10A;EEF1A1;RPL7A;RPL18A;RPL13;RPL15;RPS2;FARSA;RPL39;UBA52
GO_Biological_Process_2021	rRNA processing (GO:0006364)	16/173	7.994358188273992e-09	1.1645115094252448e-06	0	0	7.012828563739123	130.7508909321975	RPL30;RPL41;DDX49;RPL32;RPL21;RPL10A;RPL8;WDR46;FBL;RPL7A;RPL18A;RPL13;RPL15;RPS2;RPL39;UBA52
GO_Biological_Process_2021	ribosome biogenesis (GO:0042254)	16/192	3.5277876798132736e-08	4.6249296482352e-06	0	0	6.249679897567222	107.24456822085514	RPL30;RPL41;DDX49;RPL32;RPL21;RPL10A;RPL8;WDR46;FBL;RPL7A;RPL18A;RPL13;RPL15;RPS2;RPL39;UBA52
