Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	regulation of GTPase activity (GO:0043087)	7/189	0.0005685848437541288	0.3712252200342935	0	0	5.289940828402367	39.52834232510325	DOCK10;FGD4;PLXNB3;RAPGEF2;SNX9;TBC1D15;FERMT2
GO_Biological_Process_2021	establishment of endothelial intestinal barrier (GO:0090557)	2/11	0.0029397304657396	0.3712252200342935	0	0	29.79129129129129	173.66646705651294	RAPGEF2;TJP3
GO_Biological_Process_2021	regulation of triglyceride catabolic process (GO:0010896)	2/12	0.0035103665492271	0.3712252200342935	0	0	26.81081081081081	151.5356361741005	ABHD5;GPLD1
GO_Biological_Process_2021	sphingoid metabolic process (GO:0046519)	2/12	0.0035103665492271	0.3712252200342935	0	0	26.81081081081081	151.5356361741005	PLPP1;SGPP1
GO_Biological_Process_2021	negative regulation of epidermal growth factor-activated receptor activity (GO:0007175)	2/13	0.0041282697223318	0.3712252200342935	0	0	24.372235872235876	133.8010624833854	ZFYVE28;SOCS4
GO_Biological_Process_2021	plasma membrane tubulation (GO:0097320)	2/13	0.0041282697223318	0.3712252200342935	0	0	24.372235872235876	133.8010624833854	PACSIN2;SNX9
GO_Biological_Process_2021	regulation of double-strand break repair via homologous recombination (GO:0010569)	3/46	0.0049575547207098	0.3712252200342935	0	0	9.400569530137636	49.887343407696136	WDR48;SIRT6;ERCC6
GO_Biological_Process_2021	androgen receptor signaling pathway (GO:0030521)	2/15	0.005502959564666	0.3712252200342935	0	0	20.62058212058212	107.27794396232316	KDM3A;PLPP1
GO_Biological_Process_2021	positive regulation of double-strand break repair via homologous recombination (GO:1905168)	2/15	0.005502959564666	0.3712252200342935	0	0	20.62058212058212	107.27794396232316	WDR48;ERCC6
GO_Biological_Process_2021	positive regulation of membrane protein ectodomain proteolysis (GO:0051044)	2/15	0.005502959564666	0.3712252200342935	0	0	20.62058212058212	107.27794396232316	SNX9;GPLD1
GO_Biological_Process_2021	positive regulation of GTPase activity (GO:0043547)	6/214	0.0055911814980126	0.3712252200342935	0	0	3.9346955128205128	20.40755267471912	DOCK10;TBC1D25;RAPGEF2;SNX9;TBC1D15;FERMT2
GO_Biological_Process_2021	mitotic cytokinesis (GO:0000281)	3/49	0.0059195038842442	0.3712252200342935	0	0	8.786157941437445	45.068620329131086	SPAST;ESPL1;SNX9
GO_Biological_Process_2021	diol metabolic process (GO:0034311)	2/19	0.0087879026494516	0.3712252200342935	0	0	15.76550079491256	74.63985907553369	SGPP1;PLPP1
GO_Biological_Process_2021	sphingosine metabolic process (GO:0006670)	2/19	0.0087879026494516	0.3712252200342935	0	0	15.76550079491256	74.63985907553369	SGPP1;PLPP1
GO_Biological_Process_2021	positive regulation of triglyceride metabolic process (GO:0090208)	2/19	0.0087879026494516	0.3712252200342935	0	0	15.76550079491256	74.63985907553369	ABHD5;GPLD1
GO_Biological_Process_2021	positive regulation of proteolysis (GO:0045862)	3/57	0.0090010833847373	0.3712252200342935	0	0	7.481481481481482	35.24084767508666	WDR48;SNX9;GPLD1
GO_Biological_Process_2021	membrane lipid biosynthetic process (GO:0046467)	3/58	0.00944069184178	0.3712252200342935	0	0	7.345083487940631	34.24811184824394	ALDH3B1;PLPP1;SGPP1
GO_Biological_Process_2021	regulation of membrane protein ectodomain proteolysis (GO:0051043)	2/22	0.0116983856038824	0.3712252200342935	0	0	13.39864864864865	59.60126813005706	SNX9;GPLD1
GO_Biological_Process_2021	protein localization to cell junction (GO:1902414)	2/22	0.0116983856038824	0.3712252200342935	0	0	13.39864864864865	59.60126813005706	FERMT2;TJP3
GO_Biological_Process_2021	negative regulation of protein tyrosine kinase activity (GO:0061099)	2/24	0.0138413762787295	0.3712252200342935	0	0	12.17936117936118	52.12879720840147	ZFYVE28;SOCS4
GO_Biological_Process_2021	regulation of epidermal growth factor receptor signaling pathway (GO:0042058)	3/67	0.0139597452686215	0.3712252200342935	0	0	6.309311224489796	26.95071141936859	ZFYVE28;HIP1;MVB12A
GO_Biological_Process_2021	receptor catabolic process (GO:0032801)	2/25	0.014971712638495	0.3712252200342935	0	0	11.649236192714454	48.94534554268627	MVB12A;AP2A2
GO_Biological_Process_2021	plasma membrane bounded cell projection organization (GO:0120036)	4/128	0.0158381886185856	0.3712252200342935	0	0	4.358373840035351	18.06690329581105	RAPGEF2;LAMB1;ERCC6;KIFAP3
GO_Biological_Process_2021	negative regulation of signaling receptor activity (GO:2000272)	2/26	0.0161404226851223	0.3712252200342935	0	0	11.163288288288287	46.06451014067542	ZFYVE28;SOCS4
GO_Biological_Process_2021	cytoskeleton-dependent cytokinesis (GO:0061640)	3/72	0.0169162851222554	0.3712252200342935	0	0	5.850635906536528	23.867543417389527	SPAST;ESPL1;SNX9
GO_Biological_Process_2021	regulation of epidermal growth factor-activated receptor activity (GO:0007176)	2/27	0.0173468752750703	0.3712252200342935	0	0	10.716216216216216	43.44721500493719	ZFYVE28;SOCS4
GO_Biological_Process_2021	regulation of hydrolase activity (GO:0051336)	3/73	0.0175463420116464	0.3712252200342935	0	0	5.766763848396502	23.31450597997171	FGD4;PLXNB3;TBC1D15
GO_Biological_Process_2021	sphingolipid biosynthetic process (GO:0030148)	3/74	0.018189368241329	0.3712252200342935	0	0	5.685254383443518	22.78034822680402	ALDH3B1;PLPP1;SGPP1
GO_Biological_Process_2021	mitotic nuclear division (GO:0140014)	3/74	0.018189368241329	0.3712252200342935	0	0	5.685254383443518	22.78034822680402	DSN1;SPAST;ESPL1
GO_Biological_Process_2021	plasma membrane bounded cell projection assembly (GO:0120031)	6/278	0.0185694423724289	0.3712252200342935	0	0	2.999080882352941	11.955049975805606	FGD4;BBS1;SCLT1;RABL2B;NEK1;RAPGEF2
