Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	ribosomal large subunit assembly (GO:0000027)	4/25	0.0004894562192632021	0.3721904392430706	0	0	12.663449163449163	96.5235389998575	DHX30;RPF2;RSL24D1;MDN1
GO_Biological_Process_2021	protein transmembrane import into intracellular organelle (GO:0044743)	4/32	0.0012812792607421	0.3721904392430706	0	0	9.494208494208497	63.23044381015317	PEX16;PEX7;TIMM23B;TIMM17A
GO_Biological_Process_2021	protein targeting to mitochondrion (GO:0006626)	5/55	0.0013838306770835	0.3721904392430706	0	0	6.661016949152542	43.84880695865492	IMMP2L;TIMM23B;AGK;TIMM17A;MFF
GO_Biological_Process_2021	glucuronate catabolic process (GO:0006064)	2/5	0.0021764768871114	0.3721904392430706	0	0	44.064876957494405	270.11980276970104	DCXR;CRYL1
GO_Biological_Process_2021	glucuronate catabolic process to xylulose 5-phosphate (GO:0019640)	2/5	0.0021764768871114	0.3721904392430706	0	0	44.064876957494405	270.11980276970104	DCXR;CRYL1
GO_Biological_Process_2021	xylulose 5-phosphate biosynthetic process (GO:1901159)	2/5	0.0021764768871114	0.3721904392430706	0	0	44.064876957494405	270.11980276970104	DCXR;CRYL1
GO_Biological_Process_2021	chromatin disassembly (GO:0031498)	3/18	0.0023070822755971	0.3721904392430706	0	0	13.255892255892256	80.48675062203912	SUPT16H;SMARCD3;GRWD1
GO_Biological_Process_2021	nucleosome disassembly (GO:0006337)	3/18	0.0023070822755971	0.3721904392430706	0	0	13.255892255892256	80.48675062203912	SUPT16H;SMARCD3;GRWD1
GO_Biological_Process_2021	mitochondrial respiratory chain complex assembly (GO:0033108)	6/90	0.0023506764583772	0.3721904392430706	0	0	4.765792031098154	28.847587641289284	IMMP2L;NDUFA11;SDHAF1;LYRM7;SMIM20;SLC25A33
GO_Biological_Process_2021	protein-DNA complex disassembly (GO:0032986)	3/20	0.0031525277436974	0.4492352034768874	0	0	11.6951871657754	67.35902330594074	SUPT16H;SMARCD3;GRWD1
GO_Biological_Process_2021	intracellular protein transmembrane transport (GO:0065002)	4/44	0.0042023368552665	0.4513977552652249	0	0	6.641891891891892	36.34519302410983	PEX16;PEX7;TIMM23B;TIMM17A
GO_Biological_Process_2021	creatine metabolic process (GO:0006600)	2/7	0.0044806418195081	0.4513977552652249	0	0	26.436241610738254	142.96690329115407	GAMT;CKMT1A
GO_Biological_Process_2021	mitotic G2/M transition checkpoint (GO:0044818)	4/45	0.0045587622938755	0.4513977552652249	0	0	6.479564930784443	34.92941736222885	ORC1;NABP2;NBN;CDC14B
GO_Biological_Process_2021	regulation of DNA metabolic process (GO:0051052)	4/46	0.0049349821813994	0.4513977552652249	0	0	6.324967824967825	33.594473426353	KDM1B;SUB1;NBN;GRHL2
GO_Biological_Process_2021	positive regulation of organelle assembly (GO:1902117)	4/46	0.0049349821813994	0.4513977552652249	0	0	6.324967824967825	33.594473426353	RALB;PDCD6IP;SPAG5;G3BP2
GO_Biological_Process_2021	negative regulation of muscle cell differentiation (GO:0051148)	2/8	0.0059152100733935	0.4513977552652249	0	0	22.02908277404922	113.0142231394528	PTBP1;RBPMS2
GO_Biological_Process_2021	respiratory chain complex III assembly (GO:0017062)	2/8	0.0059152100733935	0.4513977552652249	0	0	22.02908277404922	113.0142231394528	LYRM7;SLC25A33
GO_Biological_Process_2021	mitochondrial respiratory chain complex III assembly (GO:0034551)	2/8	0.0059152100733935	0.4513977552652249	0	0	22.02908277404922	113.0142231394528	LYRM7;SLC25A33
GO_Biological_Process_2021	peroxisome organization (GO:0007031)	3/25	0.0060186367368696	0.4513977552652249	0	0	9.034894398530762	46.194461887145486	PEX16;PEX7;MFF
GO_Biological_Process_2021	L-ascorbic acid metabolic process (GO:0019852)	2/9	0.0075302797509214	0.5224808563445448	0	0	18.88111217641419	92.30641710389764	CYB5A;GSTO2
GO_Biological_Process_2021	cilium organization (GO:0044782)	9/228	0.0076997178829722	0.5224808563445448	0	0	2.7511650896766	13.388741863083244	IFT52;TMEM138;ODF2;RAB23;CEP250;CEP162;RAB11FIP3;KIF27;CDC14B
GO_Biological_Process_2021	negative regulation of interferon-beta production (GO:0032688)	2/10	0.0093201497349811	0.5774440596673117	0	0	16.52013422818792	77.24115276893271	PPM1B;REL
GO_Biological_Process_2021	regulation of DNA methylation (GO:0044030)	2/10	0.0093201497349811	0.5774440596673117	0	0	16.52013422818792	77.24115276893271	KDM1B;GRHL2
GO_Biological_Process_2021	termination of RNA polymerase I transcription (GO:0006363)	3/30	0.0100555146712055	0.5970461836028291	0	0	7.359895248784138	33.8528249487408	TAF1D;POLR2E;GTF2H3
GO_Biological_Process_2021	transcription initiation from RNA polymerase I promoter (GO:0006361)	3/32	0.0120179153190555	0.6061832832944877	0	0	6.851619644723093	30.29345510221747	TAF1D;POLR2E;GTF2H3
GO_Biological_Process_2021	signal transduction by p53 class mediator (GO:0072331)	3/33	0.0130756123314233	0.6061832832944877	0	0	6.622895622895623	28.723540954014958	USP10;NBN;RRP8
GO_Biological_Process_2021	tricarboxylic acid metabolic process (GO:0072350)	2/12	0.0134021306472713	0.6061832832944877	0	0	13.21476510067114	56.98658102858597	ACO1;IDH3A
GO_Biological_Process_2021	protein import into peroxisome matrix (GO:0016558)	2/12	0.0134021306472713	0.6061832832944877	0	0	13.21476510067114	56.98658102858597	PEX16;PEX7
GO_Biological_Process_2021	transcription by RNA polymerase I (GO:0006360)	3/34	0.0141848003649159	0.6061832832944877	0	0	6.408927989573151	27.2737332328918	TAF1D;POLR2E;GTF2H3
GO_Biological_Process_2021	regulation of cell cycle (GO:0051726)	10/296	0.0142928673379509	0.6061832832944877	0	0	2.3407282372799614	9.94340103774874	CDKN2C;CDK10;ADARB1;NBN;JUNB;RRP8;TBX3;RHOB;CDC14B;FBXL12
GO_Biological_Process_2021	negative regulation of hippo signaling (GO:0035331)	2/13	0.0156834761580532	0.6061832832944877	0	0	12.01281269066504	49.91500975932364	WWC1;VGLL4
GO_Biological_Process_2021	negative regulation of hydrogen peroxide-induced cell death (GO:1903206)	2/13	0.0156834761580532	0.6061832832944877	0	0	12.01281269066504	49.91500975932364	NR4A3;NFE2L2
GO_Biological_Process_2021	tRNA 5'-leader removal (GO:0001682)	2/13	0.0156834761580532	0.6061832832944877	0	0	12.01281269066504	49.91500975932364	RPP30;RPP25
GO_Biological_Process_2021	cilium assembly (GO:0060271)	10/314	0.0206504218566149	0.6061832832944877	0	0	2.200090744101633	8.536395056849043	IFT52;TMEM138;ODF2;RAB23;CEP250;CEP162;HAUS3;RAB11FIP3;KIF27;CDC14B
GO_Biological_Process_2021	regulation of clathrin-dependent endocytosis (GO:2000369)	2/15	0.0207008812458802	0.6061832832944877	0	0	10.1636551368095	39.41037579646029	NEU3;SMAP1
GO_Biological_Process_2021	clathrin coat assembly (GO:0048268)	2/15	0.0207008812458802	0.6061832832944877	0	0	10.1636551368095	39.41037579646029	FCHO2;CLTA
GO_Biological_Process_2021	tRNA 5'-end processing (GO:0099116)	2/15	0.0207008812458802	0.6061832832944877	0	0	10.1636551368095	39.41037579646029	RPP30;RPP25
GO_Biological_Process_2021	DNA-templated transcription, termination (GO:0006353)	4/70	0.0209927616462134	0.6061832832944877	0	0	4.02006552006552	15.531835030297753	TAF1D;SSU72;POLR2E;GTF2H3
GO_Biological_Process_2021	keratinocyte differentiation (GO:0030216)	3/41	0.0234100696744602	0.6061832832944877	0	0	5.226475279106858	19.62326670258423	BCR;TXNIP;EVPL
GO_Biological_Process_2021	negative regulation of anoikis (GO:2000811)	2/16	0.0234268991753212	0.6061832832944877	0	0	9.437200383509108	35.4260269843418	CEACAM5;MCL1
GO_Biological_Process_2021	DNA replication (GO:0006260)	5/108	0.0234285727535871	0.6061832832944877	0	0	3.224781964785256	12.105183132937304	ORC1;GRWD1;ORC3;TOP1MT;NBN
GO_Biological_Process_2021	epithelial cell morphogenesis (GO:0003382)	2/17	0.0262912922530724	0.6061832832944877	0	0	8.807606263982104	32.04662941593047	RAB25;GRHL2
GO_Biological_Process_2021	regulation of mRNA polyadenylation (GO:1900363)	2/18	0.0292893251617639	0.6061832832944877	0	0	8.256711409395972	29.150585152617744	CPSF6;ZC3H14
GO_Biological_Process_2021	tRNA metabolic process (GO:0006399)	2/18	0.0292893251617639	0.6061832832944877	0	0	8.256711409395972	29.150585152617744	RPP30;FARS2
GO_Biological_Process_2021	skin development (GO:0043588)	4/80	0.0322824396332456	0.6061832832944877	0	0	3.4893314366998576	11.979683862758126	BCR;ITGA3;TXNIP;EVPL
GO_Biological_Process_2021	positive regulation of mitochondrial fission (GO:0090141)	2/19	0.0324163726868427	0.6061832832944877	0	0	7.770627714172917	26.64619464084947	SPIRE1;MFF
GO_Biological_Process_2021	protein import into mitochondrial matrix (GO:0030150)	2/19	0.0324163726868427	0.6061832832944877	0	0	7.770627714172917	26.64619464084947	TIMM23B;TIMM17A
GO_Biological_Process_2021	positive regulation of transcription by RNA polymerase II (GO:0045944)	21/908	0.0333053536322722	0.6061832832944877	0	0	1.5964287013128704	5.431109709569122	SUPT16H;SMARCD3;ONECUT2;KDM1B;WWC1;RRP1B;NRF1;AATF;MYSM1;LITAF;GRHL2;TBX3;NFKB2;KLF6;NR4A3;SUB1;MYB;REL;AGRN;JUNB;NFE2L2
GO_Biological_Process_2021	negative regulation of cold-induced thermogenesis (GO:0120163)	3/47	0.0333631309244184	0.6061832832944877	0	0	4.512396694214876	15.343519866709032	TLE3;ACOT11;PCTP
GO_Biological_Process_2021	regulation of gene expression, epigenetic (GO:0040029)	4/82	0.0348931414102437	0.6061832832944877	0	0	3.3995148995148994	11.40695322926778	TAF1D;MYO1C;KDM1B;POLR2E
GO_Biological_Process_2021	establishment of protein localization to mitochondrion (GO:0072655)	3/48	0.0352040940201641	0.6061832832944877	0	0	4.411896745230078	14.764822304370576	TIMM23B;TIMM17A;MFF
GO_Biological_Process_2021	regulation of hippo signaling (GO:0035330)	2/20	0.0356679174704405	0.6061832832944877	0	0	7.33855331841909	24.463094379361685	WWC1;VGLL4
GO_Biological_Process_2021	regulation of programmed necrotic cell death (GO:0062098)	2/20	0.0356679174704405	0.6061832832944877	0	0	7.33855331841909	24.463094379361685	PDCD6IP;SPATA2
GO_Biological_Process_2021	regulation of anoikis (GO:2000209)	2/21	0.0390395478676558	0.6061832832944877	0	0	6.951960438007771	22.54645973993538	CEACAM5;MCL1
GO_Biological_Process_2021	epithelial cell development (GO:0002064)	2/21	0.0390395478676558	0.6061832832944877	0	0	6.951960438007771	22.54645973993538	RAB25;GRHL2
GO_Biological_Process_2021	ribosome assembly (GO:0042255)	3/50	0.0390400715124679	0.6061832832944877	0	0	4.223726627981947	13.698249489225711	RPF2;RSL24D1;MDN1
GO_Biological_Process_2021	protein targeting (GO:0006605)	5/125	0.0402931869335839	0.6061832832944877	0	0	2.7655367231638417	8.881722747168544	PEX16;MYO1C;TIMM17A;KATNB1;MFF
GO_Biological_Process_2021	cellular protein-containing complex assembly (GO:0034622)	6/168	0.0413932178705743	0.6061832832944877	0	0	2.4613252708490805	7.838430556772943	IMMP2L;FCHO2;DNAJB12;EIF4H;CLTA;NUP98
GO_Biological_Process_2021	negative regulation of phosphate metabolic process (GO:0045936)	2/22	0.0425269557813839	0.6061832832944877	0	0	6.604026845637584	20.852988429658957	ANKLE2;CDKN2C
GO_Biological_Process_2021	epidermal cell differentiation (GO:0009913)	3/53	0.0451744347179611	0.6061832832944877	0	0	3.9696969696969697	12.295040551585563	BCR;TXNIP;EVPL
GO_Biological_Process_2021	regulation of necroptotic process (GO:0060544)	2/23	0.0461259345762886	0.6061832832944877	0	0	6.289229785874081	19.34806019414666	PDCD6IP;SPATA2
GO_Biological_Process_2021	regulation of telomere capping (GO:1904353)	2/23	0.0461259345762886	0.6061832832944877	0	0	6.289229785874081	19.34806019414666	NABP2;NBN
GO_Biological_Process_2021	mitochondrion organization (GO:0007005)	6/175	0.0487707578308799	0.6061832832944877	0	0	2.358531578311798	7.12423796405897	IMMP2L;TIMM17A;NRF1;MFF;SLC25A33;TMEM70
GO_Biological_Process_2021	regulation of vascular endothelial growth factor receptor signaling pathway (GO:0030947)	2/24	0.0498323770286696	0.6061832832944877	0	0	6.003050640634533	18.003691337316972	GRB10;EPN2
GO_Biological_Process_2021	positive regulation of neuron apoptotic process (GO:0043525)	2/24	0.0498323770286696	0.6061832832944877	0	0	6.003050640634533	18.003691337316972	BACE1;MCL1
GO_Biological_Process_2021	positive regulation of protein targeting to membrane (GO:0090314)	2/24	0.0498323770286696	0.6061832832944877	0	0	6.003050640634533	18.003691337316972	MYO1C;MFF
GO_Biological_Process_2021	negative regulation of metabolic process (GO:0009892)	3/56	0.0517563337085796	0.6061832832944877	0	0	3.74442538593482	11.088024144979435	TLE3;ACOT11;PCTP
GO_Biological_Process_2021	mitochondrial transport (GO:0006839)	3/56	0.0517563337085796	0.6061832832944877	0	0	3.74442538593482	11.088024144979435	TIMM17A;MFF;TMEM14C
GO_Biological_Process_2021	regulation of mitochondrial fission (GO:0090140)	2/25	0.0536422733042729	0.6061832832944877	0	0	5.741756638459294	16.797037307112124	SPIRE1;MFF
GO_Biological_Process_2021	energy derivation by oxidation of organic compounds (GO:0015980)	2/25	0.0536422733042729	0.6061832832944877	0	0	5.741756638459294	16.797037307112124	NR4A3;LYRM7
GO_Biological_Process_2021	regulation of spindle assembly (GO:0090169)	2/25	0.0536422733042729	0.6061832832944877	0	0	5.741756638459294	16.797037307112124	PDCD6IP;SPAG5
GO_Biological_Process_2021	regulation of reactive oxygen species metabolic process (GO:2000377)	3/57	0.0540477719713531	0.6061832832944877	0	0	3.674897119341564	10.722934374196509	DCXR;AATF;SLC25A33
GO_Biological_Process_2021	positive regulation of gene expression, epigenetic (GO:0045815)	3/57	0.0540477719713531	0.6061832832944877	0	0	3.674897119341564	10.722934374196509	TAF1D;MYO1C;POLR2E
GO_Biological_Process_2021	ribosomal large subunit biogenesis (GO:0042273)	3/57	0.0540477719713531	0.6061832832944877	0	0	3.674897119341564	10.722934374196509	RPF2;RSL24D1;MDN1
GO_Biological_Process_2021	ribonucleoprotein complex assembly (GO:0022618)	5/136	0.0543202042732083	0.6061832832944877	0	0	2.531892871005305	7.37504702543166	CPSF6;EIF4H;RPF2;RSL24D1;MDN1
GO_Biological_Process_2021	ciliary basal body-plasma membrane docking (GO:0097711)	4/95	0.0547683259030245	0.6061832832944877	0	0	2.911939411939412	8.458145147403195	ODF2;CEP250;HAUS3;CEP162
GO_Biological_Process_2021	organelle assembly (GO:0070925)	11/425	0.0566750122164673	0.6061832832944877	0	0	1.773114019691423	5.08958525486956	IFT52;PDCD6IP;TMEM138;FLII;RAB23;CEP250;CEP162;HAUS3;RAB11FIP3;KIF27;CDC14B
GO_Biological_Process_2021	chaperone cofactor-dependent protein refolding (GO:0051085)	2/26	0.0575517089431874	0.6061832832944877	0	0	5.502237136465324	15.709280155741869	SDF2L1;DNAJB12
GO_Biological_Process_2021	clathrin-dependent endocytosis (GO:0072583)	2/26	0.0575517089431874	0.6061832832944877	0	0	5.502237136465324	15.709280155741869	FCHO2;CLTA
GO_Biological_Process_2021	plasma membrane bounded cell projection assembly (GO:0120031)	8/278	0.0591494206699995	0.6061832832944877	0	0	1.971588026382547	5.575036755141903	IFT52;TMEM138;RAB23;CEP250;CEP162;RAB11FIP3;KIF27;CDC14B
GO_Biological_Process_2021	antigen processing and presentation of exogenous peptide antigen via MHC class II (GO:0019886)	4/98	0.0600662515448201	0.6061832832944877	0	0	2.8185738930419784	7.92669546575075	HLA-DRB5;CLTA;SPTBN2;HLA-DQB1
GO_Biological_Process_2021	peroxisomal membrane transport (GO:0015919)	2/27	0.0615568629992646	0.6061832832944877	0	0	5.281879194630872	14.724790756392848	PEX16;PEX7
GO_Biological_Process_2021	antigen processing and presentation of peptide antigen via MHC class II (GO:0002495)	4/100	0.0637441161532572	0.6061832832944877	0	0	2.759572072072072	7.596766336206329	HLA-DRB5;CLTA;SPTBN2;HLA-DQB1
GO_Biological_Process_2021	regulation of multicellular organismal development (GO:2000026)	2/28	0.0656540060350919	0.6061832832944877	0	0	5.078471863706763	13.830490167554302	HPSE;MYSM1
GO_Biological_Process_2021	regulation of reactive oxygen species biosynthetic process (GO:1903426)	2/28	0.0656540060350919	0.6061832832944877	0	0	5.078471863706763	13.830490167554302	RAB27A;SLC25A33
GO_Biological_Process_2021	antigen processing and presentation of exogenous peptide antigen (GO:0002478)	4/103	0.0694773154533794	0.6061832832944877	0	0	2.675539175539176	7.135007409971166	HLA-DRB5;CLTA;SPTBN2;HLA-DQB1
GO_Biological_Process_2021	protein targeting to peroxisome (GO:0006625)	2/29	0.0698394983037057	0.6061832832944877	0	0	4.890131742480736	13.015357284252245	PEX16;PEX7
GO_Biological_Process_2021	regulation of protein targeting to membrane (GO:0090313)	2/29	0.0698394983037057	0.6061832832944877	0	0	4.890131742480736	13.015357284252245	MYO1C;MFF
GO_Biological_Process_2021	positive regulation of dephosphorylation (GO:0035306)	2/29	0.0698394983037057	0.6061832832944877	0	0	4.890131742480736	13.015357284252245	PTBP1;ANKLE2
GO_Biological_Process_2021	ribosome biogenesis (GO:0042254)	6/192	0.0698746244351854	0.6061832832944877	0	0	2.141101601931095	5.69758424660564	DDX49;DDX31;RRP1B;RPF2;WDR46;MDN1
GO_Biological_Process_2021	tRNA processing (GO:0008033)	3/64	0.0714018268186241	0.6061832832944877	0	0	3.2520284815366782	8.583507467596743	RPP30;CDKAL1;FARS2
GO_Biological_Process_2021	protein processing involved in protein targeting to mitochondrion (GO:0006627)	1/5	0.0727902818652292	0.6061832832944877	0	0	16.468227424749163	43.149601950408574	IMMP2L
GO_Biological_Process_2021	negative regulation of cardiac muscle cell proliferation (GO:0060044)	1/5	0.0727902818652292	0.6061832832944877	0	0	16.468227424749163	43.149601950408574	VGLL4
GO_Biological_Process_2021	adenosine 5'-(hexahydrogen pentaphosphate) catabolic process (GO:1901911)	1/5	0.0727902818652292	0.6061832832944877	0	0	16.468227424749163	43.149601950408574	NUDT4
GO_Biological_Process_2021	adenosine 5'-(hexahydrogen pentaphosphate) metabolic process (GO:1901910)	1/5	0.0727902818652292	0.6061832832944877	0	0	16.468227424749163	43.149601950408574	NUDT4
GO_Biological_Process_2021	negative regulation of hydrogen peroxide-induced neuron death (GO:1903208)	1/5	0.0727902818652292	0.6061832832944877	0	0	16.468227424749163	43.149601950408574	NR4A3
GO_Biological_Process_2021	negative regulation of IRE1-mediated unfolded protein response (GO:1903895)	1/5	0.0727902818652292	0.6061832832944877	0	0	16.468227424749163	43.149601950408574	BFAR
GO_Biological_Process_2021	bundle of His cell action potential (GO:0086043)	1/5	0.0727902818652292	0.6061832832944877	0	0	16.468227424749163	43.149601950408574	TRPM4
GO_Biological_Process_2021	negative regulation of keratinocyte differentiation (GO:0045617)	1/5	0.0727902818652292	0.6061832832944877	0	0	16.468227424749163	43.149601950408574	GRHL2
GO_Biological_Process_2021	regulation of cell proliferation involved in heart morphogenesis (GO:2000136)	1/5	0.0727902818652292	0.6061832832944877	0	0	16.468227424749163	43.149601950408574	TBX3
GO_Biological_Process_2021	regulation of cellular response to osmotic stress (GO:0106049)	1/5	0.0727902818652292	0.6061832832944877	0	0	16.468227424749163	43.149601950408574	EFHD1
GO_Biological_Process_2021	negative regulation of organ growth (GO:0046621)	1/5	0.0727902818652292	0.6061832832944877	0	0	16.468227424749163	43.149601950408574	WWC1
GO_Biological_Process_2021	regulation of metaphase plate congression (GO:0090235)	1/5	0.0727902818652292	0.6061832832944877	0	0	16.468227424749163	43.149601950408574	SPAG5
GO_Biological_Process_2021	dephosphorylation of RNA polymerase II C-terminal domain (GO:0070940)	1/5	0.0727902818652292	0.6061832832944877	0	0	16.468227424749163	43.149601950408574	SSU72
GO_Biological_Process_2021	diadenosine hexaphosphate catabolic process (GO:1901909)	1/5	0.0727902818652292	0.6061832832944877	0	0	16.468227424749163	43.149601950408574	NUDT4
GO_Biological_Process_2021	diadenosine hexaphosphate metabolic process (GO:1901908)	1/5	0.0727902818652292	0.6061832832944877	0	0	16.468227424749163	43.149601950408574	NUDT4
GO_Biological_Process_2021	diadenosine pentaphosphate catabolic process (GO:1901907)	1/5	0.0727902818652292	0.6061832832944877	0	0	16.468227424749163	43.149601950408574	NUDT4
